source_code,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,source_description,source_description_synonym,valid_start_date,decision,review_date,reviewer_name,reviewer_specialty,reviewer_comment,orcid_id,reviewer_affiliation_name,status,author_comment,change_required
GIS1008946,0,OMOP Exposome,Observation,Substance,Hair,,2024-09-14,1,,,,,,,,,
23092-17-3,0,OMOP Exposome,Observation,Substance,Halazepam,Paxipam; Alapryl; Halazepamum; Pacinone; CHEBI:195970,2014-12-24,1,,,,,,,,,
GIS1008947,0,OMOP Exposome,Observation,Substance,Hallucinogen,,2024-09-14,1,,,,,,,,,
GIS1008948,0,OMOP Exposome,Observation,Substance,Halogen,,2024-09-14,1,,,,,,,,,
52-86-8,0,OMOP Exposome,Observation,Substance,Haloperidol,1-(3-P-Fluorobenzoylpropyl)-4-P-chlorophenyl-4-hydroxypiperidine; Duraperidol; 4'-Fluoro-4-(4-hydroxy-4-(4'-chlorophenyl)piperidino)butyrophenone; Dozic; 4'-Fluoro-4-(4-(P-chlorophenyl)-4-hydroxypiperidinyl)butyrophenone; Haldol; Brotopon; Bioperidolo; Haloperidolum; Halosten; Keselan; gamma-(4-(P-Chlorophenyl)-4-hydroxpiperidino)-P-fluorbutyrophenone; Eukystol; Linton; Peluces; Aloperidin; 4-4-(4-Chlorophenyl)-4-hydroxy-1-piperidyl-1-(4-fluorophenyl)-butan-1-one; Serenace; 4-(4-(Para-chlorophenyl)-4-hydroxypiperidino)-4'-fluorobutyrophenone; Sigaperidol; Einalon S; CHEBI:5613,2014-12-24,1,,,,,,,,,
100784-20-1,0,OMOP Exposome,Observation,Substance,Halosulfuron-methyl,,2014-12-24,1,,,,,,,,,
151-67-7,0,OMOP Exposome,Observation,Substance,Halothane,"Bromchlortrifluoraethanum; Fluothane; Freon 123b1; 2-Bromo-2-Chloro-1,1,1-Trifluoroethane; 2,2,2-Trifluoro-1-chloro-1-bromoethane; 1-Bromo-1-chloro-2,2,2-trifluoroethane; 1,1,1-Trifluoro-2-chloro-2-bromoethane; 1,1,1-Trifluoro-2-bromo-2-chloroethane; Ftorotan; Ftuorotan; Halotan; Halotano; Rhodialothan; Phthorothanum; Bromochlorotrifluoroethane; Narcotane; Halothan; Halothanum; Narcotann ne-spofa; Narcotan; Fluorotane; Alotano; Fluorothane; Cf3chclbr; CHEBI:5615",2014-12-24,1,,,,,,,,,
59128-97-1,0,OMOP Exposome,Observation,Substance,Haloxazolam,,2014-12-24,1,,,,,,,,,
170780-01-5,0,OMOP Exposome,Observation,Substance,Hanatoxin,,2014-12-24,1,,,,,,,,,
P00738,0,OMOP Exposome,Observation,Substance,Haptoglobin,,2024-09-14,1,,,,,,,,,
GIS1008949,0,OMOP Exposome,Observation,Substance,Hartnup Disorder,,2024-09-14,1,,,,,,,,,
63224-90-8,0,OMOP Exposome,Observation,Substance,Hawkinsin,,2018-03-21,1,,,,,,,,,
GIS1008950,0,OMOP Exposome,Observation,Substance,Hawkinsinuria,,2024-09-14,1,,,,,,,,,
Q5T1J1,0,OMOP Exposome,Observation,Substance,"HCG20471, isoform CRA_c",,2024-09-14,1,,,,,,,,,
GIS1008951,0,OMOP Exposome,Observation,Substance,Heart,,2024-09-14,1,,,,,,,,,
P0DMV8,0,OMOP Exposome,Observation,Substance,Heat shock 70 kDa protein 1A,,2024-09-14,1,,,,,,,,,
BE0001022,0,OMOP Exposome,Observation,Substance,Heat shock 70 kDa protein 1A/1B,,2024-09-14,1,,,,,,,,,
P0DMV9,0,OMOP Exposome,Observation,Substance,Heat shock 70 kDa protein 1B,,2024-09-14,1,,,,,,,,,
P11142,0,OMOP Exposome,Observation,Substance,Heat shock cognate 71 kDa protein,,2024-09-14,1,,,,,,,,,
Q00613,0,OMOP Exposome,Observation,Substance,Heat shock factor protein 1,,2024-09-14,1,,,,,,,,,
Q12931,0,OMOP Exposome,Observation,Substance,"Heat shock protein 75 kDa, mitochondrial",,2024-09-14,1,,,,,,,,,
P07900,0,OMOP Exposome,Observation,Substance,Heat shock protein HSP 90-alpha,,2024-09-14,1,,,,,,,,,
P08238,0,OMOP Exposome,Observation,Substance,Heat shock protein HSP 90-beta,,2024-09-14,1,,,,,,,,,
GIS1008952,0,OMOP Exposome,Observation,Substance,Heat-labile enterotoxin (Escherichia coli),,2024-09-14,1,,,,,,,,,
GIS1008962,0,OMOP Exposome,Observation,Substance,Hedgehog Signaling Pathway,,2024-09-14,1,,,,,,,,,
GIS1008963,0,OMOP Exposome,Observation,Substance,Hematinic,,2024-09-14,1,,,,,,,,,
O60760,0,OMOP Exposome,Observation,Substance,Hematopoietic prostaglandin D synthase,,2024-09-14,1,,,,,,,,,
P69905,0,OMOP Exposome,Observation,Substance,Hemoglobin subunit alpha,,2024-09-14,1,,,,,,,,,
P68871,0,OMOP Exposome,Observation,Substance,Hemoglobin subunit beta,,2024-09-14,1,,,,,,,,,
P02042,0,OMOP Exposome,Observation,Substance,Hemoglobin subunit delta,,2024-09-14,1,,,,,,,,,
P02100,0,OMOP Exposome,Observation,Substance,Hemoglobin subunit epsilon,,2024-09-14,1,,,,,,,,,
P69891,0,OMOP Exposome,Observation,Substance,Hemoglobin subunit gamma-1,,2024-09-14,1,,,,,,,,,
P69892,0,OMOP Exposome,Observation,Substance,Hemoglobin subunit gamma-2,,2024-09-14,1,,,,,,,,,
Q6B0K9,0,OMOP Exposome,Observation,Substance,Hemoglobin subunit mu,,2024-09-14,1,,,,,,,,,
P09105,0,OMOP Exposome,Observation,Substance,Hemoglobin subunit theta-1,,2024-09-14,1,,,,,,,,,
P02008,0,OMOP Exposome,Observation,Substance,Hemoglobin subunit zeta,,2024-09-14,1,,,,,,,,,
Q9Y663,0,OMOP Exposome,Observation,Substance,Heparan sulfate glucosamine 3-O-sulfotransferase 3A1,,2024-09-14,1,,,,,,,,,
Q9Y251,0,OMOP Exposome,Observation,Substance,Heparanase,,2024-09-14,1,,,,,,,,,
9005-49-6,0,OMOP Exposome,Observation,Substance,Heparin,Fraxiparin; Eparina; Enoxaparin; Dalteparin; Clivarine; Clexane; Certoparin; Calciparine; Calcilean; Bemiparin; Arteven; alpha-Heparin; Novoheparin; Panheprin; Thromboliquine; Heparinate; Heparinic acid; Heparinsodiumsalt; Heparin sulphate; Heparin sulfate; Heparin sodium; Heparin Lock Flush; Liquaemin; Liquemin; Multiparin; Heparin LEO; Hepalean; Hep-lock; CHEBI:28304,2014-12-24,1,,,,,,,,,
Q9BXA1,0,OMOP Exposome,Observation,Substance,Hepatic peroxysomal alanine:glyoxylate aminotransferase,,2024-09-14,1,,,,,,,,,
P08581,0,OMOP Exposome,Observation,Substance,Hepatocyte growth factor receptor,,2024-09-14,1,,,,,,,,,
O14964,0,OMOP Exposome,Observation,Substance,Hepatocyte growth factor-regulated tyrosine kinase substrate,,2024-09-14,1,,,,,,,,,
P41235,0,OMOP Exposome,Observation,Substance,Hepatocyte nuclear factor 4-alpha,,2024-09-14,1,,,,,,,,,
Q14541,0,OMOP Exposome,Observation,Substance,Hepatocyte nuclear factor 4-gamma,,2024-09-14,1,,,,,,,,,
Q6MZM0,0,OMOP Exposome,Observation,Substance,Hephaestin-like protein 1,,2024-09-14,1,,,,,,,,,
35194-78-6,0,OMOP Exposome,Observation,Substance,Heptabromobiphenyl,,2014-12-24,1,,,,,,,,,
68928-80-3,0,OMOP Exposome,Observation,Substance,Heptabromobiphenyl Ether,,2014-12-24,1,,,,,,,,,
76-44-8,0,OMOP Exposome,Observation,Substance,Heptachlor,"Heptachlore; Heptachlorotetrahydro-4,7-methanoindene; Heptagran; Heptagranox; Heptaklor; Heptamak; Heptamul; Heptasol; Heptox; Soleptax; Tetrahydro; Velsicol heptachlor; 3,4,5,6,7,8,8a-Heptachlorodicyclopentadiene; 3,4,5,6,7,8,8-Heptachlorodicyclopentadiene; 3,4,5,6,7,8,8-A-heptachloro-alpha-Dicyclopentadiene; 1,5,7,8,9,10,10-Heptachlorotricyclo5.2.1.0(2,6)deca-3,8-diene; 1,4,5,6,7,8,8-Heptachlorotetrahydro-4,7-methanoindene; 1,4,5,6,7,8,8-Heptachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene; 3-Chlorochlordene; Aahepta; Agroceres; Arbinex 30TN; Basaklor; Drinox; Drinox H-34; Heptachlorane; CHEBI:34785",2014-12-24,1,,,,,,,,,
1024-57-3,0,OMOP Exposome,Observation,Substance,Heptachlor epoxide,Epoxyheptachlor; Heptachlore epoxide; b-heptachlorepoxide; CHEBI:25520,2014-12-24,1,,,,,,,,,
111-71-7,0,OMOP Exposome,Observation,Substance,Heptanal,,2014-12-24,1,,,,,,,,,
111-14-8,0,OMOP Exposome,Observation,Substance,Heptanoic acid,Heptylic acid; N-Heptanoate; N-Heptanoic acid; N-Heptoate; N-Heptoic acid; N-Heptylate; N-Heptylic acid; Oenanthate; Oenanthylic acid; Oenanthylate; Oenanthic acid; 1-Hexanecarboxylate; 1-Hexanecarboxylic acid; Enanthate; Enanthic acid; Enanthylate; Enanthylic acid; Heptanoate; Heptoate; Heptoic acid; Heptylate; CHEBI:45571,2014-12-24,1,,,,,,,,,
1085-12-7,0,OMOP Exposome,Observation,Substance,Heptyl 4-hydroxybenzoate,"Staypro WS 7; P-Hydroxybenzoic acid heptyl ester; Nipaheptyl; Heptylparaben; N-Heptyl 4-hydroxybenzoate; N-Heptyl p-hydroxybenzoate; Heptyl paraben; Heptyl p-hydroxybenzoate; Heptyl p-hydroxy benzoate; Heptyl 4-hydroxybenzoic acid; Benzoic acid, p-hydroxy-, heptyl ester; Benzoic acid, 4-hydroxy-, N-heptyl ester; Benzoic acid, 4-hydroxy-, heptyl ester; CHEBI:17879",2014-12-24,1,,,,,,,,,
61265-06-3,0,OMOP Exposome,Observation,Substance,Heratomin,,2014-12-24,1,,,,,,,,,
GIS1008964,0,OMOP Exposome,Observation,Substance,Herbicide,,2024-09-14,1,,,,,,,,,
GIS1008965,0,OMOP Exposome,Observation,Substance,Hereditary Coproporphyria (HCP),,2024-09-14,1,,,,,,,,,
561-27-3,0,OMOP Exposome,Observation,Substance,Heroin,"diamorphine; diacetylmorphine; 7,8-Dihydro-4,5-alpha-epoxy-17-methylmorphinan-3,6-alpha-diol diacetate; O,O'-diacetylmorphine; morphine diacetate; 3,6-Diacetylmorphine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-17-methylmorphinan-3,6-diol diacetate (ester); CHEBI:27808",2014-12-24,1,,,,,,,,,
189120-72-7,0,OMOP Exposome,Observation,Substance,Heteropodatoxin,,2014-12-24,1,,,,,,,,,
GIS1008966,0,OMOP Exposome,Observation,Substance,Heteroscodratoxin,,2024-09-14,1,,,,,,,,,
36483-60-0,0,OMOP Exposome,Observation,Substance,Hexabromobiphenyl Ether,,2014-12-24,1,,,,,,,,,
25637-99-4,0,OMOP Exposome,Observation,Substance,Hexabromocyclododecane,,2014-12-24,1,,,,,,,,,
118-74-1,0,OMOP Exposome,Observation,Substance,Hexachlorobenzene,"Amatin; 1,2,3,4,5,6-Hexachloro-Benzene; 1,2,3,4,5,6-Hexachlorobenzene; Ceku c.b.; Co-op hexa; Esaclorobenzene; Granox; Granox NM; HCB; Hexa c.b; Hexa c.b.; Hexa CB; Hexachlorbenzol; Hexachloro-Benzene; Julen's carbon chloride; Pentachlorophenyl chloride; Perchlorobenzene; Phenyl perchloryl; S Anocide; Sanocid; Sanocide; Smut-go; Snieciotox; Voronit c; CHEBI:5692",2014-12-24,1,,,,,,,,,
87-68-3,0,OMOP Exposome,Observation,Substance,Hexachlorobutadiene,,2014-12-24,1,,,,,,,,,
608-73-1,0,OMOP Exposome,Observation,Substance,"Hexachlorocyclohexane, technical Grade","(1R,2R,3S,4S,5S,6S)-1,2,3,4,5,6-hexachlorocyclohexane; (1s,2R,3R,4s,5S,6S)-1,2,3,4,5,6-hexachlorocyclohexane; 1,2,3,4,5,6-Hexachlorocyclohexane; 1,2,3,4,5,6-Hexachlorocyclohexane (all stereo isomers); 1,2,3,4,5,6-Hexachlorocyclohexane gamma isomer; 1,2,3,4,5,6-hexachlorocyclohexane, alpha isomer; 1,2,3,4,5,6-Hexachlorocyclohexane, gamma-isomer; 1a,2a,3b,4a,5b,6b-hexachlorocyclohexane; 1a,2b,3a,4b,5a,6b-hexachlorocyclohexane; Aalindan; Aficide; Agrocide; Agrocide III; Agrocide WP; Agronexit; alpha-1,2,3,4,5,6-Hexachlorocyclohexane; Alpha-benzene hexachloride; Alpha-benzenehexachloride; Alpha-hexachloran; Alpha-hexachlorane; Alpha-hexachlorocyclohexane; Alpha-lindane; Am eisenatod; Ameisenatod; Ameisenmittel merck; Ameisentod; Aparasin; Aphtiria; Aphtitria; Aplidal; Arbitex; Arcotal s; Benhexachlor; Benhexol; bentox 10; Benzanex; Benzene hexachloride; Benzene hexachloride (ambiguous); Benzene hexachloride (BHC); Benzene hexachloride, all isomers; Benzene hexachloride-alpha-isomer; Benzene hexachloride-gamma isomer; Benzene hexachloride-gamma-isomer; Benzene-1,2,3,4,5,6-hexachloride ((Ambiguous); Benzene-cis-hexachloride; Benzene-trans-hexachloride; Benzenehexachloride, mixed isomers; Benzenehexachloride-alpha-isomer; Benzex; beta-1,2,3,4,5,6-Hexachlorocyclohexane; Celanex; Chinoin brand of lindane; Chloresene; Codechine; Cyclohexane, 1,2,3,4,5,6-hexachloro-, alpha-isomer; Delitex; delta-1,2,3,4,5,6-Hexachlorocyclohexane; Delta-benzene hexachloride; Delta-benzenehexachloride; Delta-BHC; Delta-HCH; Delta-hexachlorocyclohexane; Delta-lindane; Detmol extract; Detmol-extrakt; Devoran; Dol granule; Dolmix; Drill tox-spezial aglukon; Drilltox-spezial aglukon; Entomoxan; Epsilon HCH; Epsilon-benzenehexachloride; Epsilon-HCH; Epsilon-hexachlorocyclohexane; Eso derm; Esoderm; Exagama; Fenoform forte; Forlin; Forst-nexen; Gallogama; Gamacarbatox; Gamaphex; Gamene; Gamiso; Gamma benzene hexachloride; Gamma hexachlor; Gamma hexachlorocyclohexane; gamma-1,2,3,4,5,6-Hexachlorocyclohexane; Gamma-benzene hexachloride; Gamma-benzenehexachloride; Gamma-benzohexachloride; Gamma-col; Gamma-hexachlorane; Gamma-hexachlorcyclohexanum; Gamma-hexachlorobenzene; Gamma-hexachlorocyclohexane; Gamma-linda ne; Gamma-lindane; Gamma-mean 400; Gamma666; Gammahexa; Gammahexane; Gammalin; Gammaterr; Gammex; Gammexane; Gammopaz; Gamtox; Geobilan; Gexane; Gyben; Heclotox; Hecoltox; Hexablanc; Hexachlor; Hexachloran; Hexachlorane; Hexachloride, benzene; Hexachloride, gamma-benzene; Hexachlorocyclohexane; Hexachlorocyclohexane, gamma isomer; Hexachlorocyclohexane, gamma-isomer; Hexachlorocyclohexane, technical; Hexachlorocyclohexane, technical grade; Hexachlorocyclohexane-alpha; Hexachlorocyclohexane-beta; Hexachlorocyclohexanes; Hexachlorzyklohexan; Hexaklor; Hexamul; Hexapoudre; Hexatox; Hexaverm; Hexcidum; Hexicide; Hexyclan; Hexylan; Hilbeec h; Hilbeech; Hortex; Inexit; Infectopharm brand of lindane; Insecticide, BHC; Isatox; Isot ox; Isotox; Jacutin; Kokotine; Kwell; Kwell-r; Lacco hi lin; Lasochron; Lendine; Lentox; Lidenal; Lindafor; Lindagam; Lindagrain; Lindagranox; Lindalo; Lindam ul; Lindamul; Lindane (benzene hexachloroide-gamma isomer); Lindane (gamma-HCH); Lindapoudre; Lindaterra; Lindatox; Lindex; Lindosep; Lintox; Linvur; Lorexane; Mglawik l; Mixture name; Mszycol; Neo-scabicidol; Nexen FB; Nexen-FB; Nexi t-stark; Nexit; Nexit-stark; Nexol-e; Nicochloran; Novigam; Novigan; Omnitox; Ovadziak; Owadziak; Pedraczak; Pflanzol; Pharmascience brand of lindane; PMS lindane; PMS-lindane; Pmslindane; Quellada; Sang gamma; Scabecid; Scabene; Scabisan; Silvanol; Spritz-rapidin; Spritzlindane; Spruehpflanzol; Stiefel brand of lindane; Streunex; Submar; T-HCH; TBH; Technical HCH; Technical hexachlorocyclohexane; Tetocid; Trans-alpha-benzenehexachloride; Tri-6; Trives-t; Verindal ultra; Viton; (1r,2c,3c,4t,5c,6t)-1,2,3,4,5,6-hexachlorocyclohexane; (1r,2c,3t,4t,5c,6t)-1,2,3,4,5,6-hexachlorocyclohexane; (1r,2r,3r,4r,5r,6r)-1,2,3,4,5,6-hexachlorocyclohexane; (1R,2R,3R,4R,5S,6S)-1,2,3,4,5,6-hexachlorocyclohexane; (1r,2R,3S,4r,5R,6S)-1,2,3,4,5,6-hexachlorocyclohexane; (1r,2R,3S,4s,5R,6S)-1,2,3,4,5,6-hexachlorocyclohexane; CHEBI:24536",2014-12-24,1,,,,,,,,,
77-47-4,0,OMOP Exposome,Observation,Substance,Hexachlorocyclopentadiene,,2014-12-24,1,,,,,,,,,
79983-71-4,0,OMOP Exposome,Observation,Substance,Hexaconazole,,2014-12-24,1,,,,,,,,,
506-46-7,0,OMOP Exposome,Observation,Substance,Hexacosanoic acid,Cerate; Cerylate; Cerylic acid; Hexacosanoate; Cerotic acid; Cerotate; Cerinic acid; Cerinate; Ceric acid; Ceratinic acid; Hexacosanoate (N-C26:0); N-Hexacosanoate; N-Hexacosanoic acid; Ceratinate; CHEBI:31009,2014-12-24,1,,,,,,,,,
16950-06-4,0,OMOP Exposome,Observation,Substance,Hexafluoroantimonic acid,,2014-12-24,1,,,,,,,,,
13356-08-6,0,OMOP Exposome,Observation,Substance,Hexakis(2-methyl-2-phenylpropyl)distannoxane,"Hexakis(2-methyl-2-phenylpropyl)-Distannoxane; Osdaran; Vendex; Hexakis (2-methyl-2-phenylpropyl)-distannoxane; Hexakis; Bendex; Di(tri-(2,2-dimethyl-2-phenylethyl)tin)oxide; Hexaneophyldistannoxane; Hexakis(beta,beta-dimethylphenethyl)distannoxane; Hexakis(beta,beta-dimethylphenethyl)-Distannoxane; Torque; Fenylbutylstannium oxide; Bistris(2-methyl-2-phenylpropyl)tin oxide; Bis(tris(beta,beta-dimethylphenethyl)tin)oxide; Bistris(2-methyl-2-phenylpropyl)tinoxide; Fenylbutatin oxide; Bis(trineophyltin) oxide; Bis(tris(2-methyl-2-phenylpropyl)tin) oxide; Bis(tris(2-methyl-2-phenylpropyl)tin)oxide; Fenbutatin-oxyde; Fenbutatin-oxide; Fenbutatin oxide, BSI; Fenbutatin oxide; Bistris-(2-methyl-2-phenylpropyl)tin oxide; Neostanox; 1,1,1,3,3,3-Hexakis(2-methyl-2-phenylpropyl)-Distannoxane; 2-(Methyl-2-phenylpropyl)distannoxane; CHEBI:39294",2014-12-24,1,,,,,,,,,
822-06-0,0,OMOP Exposome,Observation,Substance,Hexamethylene diisocyanate,"1,6-Hexamethylene diisocyanate; Hexamethylene-1,6-diisocyanate; Hexane 1,6-diisocyanate; HEXANE,1,6-DIISOCYANATE; HMDI; Isocyanic acid, diester with 1,6-hexanediol; Isocyanic acid, hexamethylene ester; Isocyanic acid, hexamethylene ester (8ci); Metyleno-bis-fenyloizocyjanian; Poly(hexamethylene dIIsocyanate); Szesciometylenodwuizocyjanian; 1,6-Diisocyanatohexane; 1,6-hexane diisocyanate; 1,6-Hexanediol diisocyanate; 1,6-Hexylene diisocyanate; Desmodur h; HDI; Hexamethylene 1,6-diisocyanate; Hexamethylene diisocyanic acid; CHEBI:53578",2014-12-24,1,,,,,,,,,
10534-89-1,0,OMOP Exposome,Observation,Substance,Hexamminecobalt(III) chloride,Hexaminocobaltic chloride; Hexammine cobalt(III) chloride; Hexamminocobalt chloride; Cobalt-hexamine chloride; Cobalt hexammine trichloride; Cobalt hexammine chloride; Hexaaminecobalt chloride; Hexaaminecobalt trichloride; Hexaaminecobalt(3+) trichloride; Hexaamminecobalt chloride; Hexaamminecobalt(3+) trichloride; Hexaamminecobalt(III) chloride; Hexaminecobalt (III) trichloride; Hexaminecobalt(3+) trichloride; CHEBI:63021,2014-12-24,1,,,,,,,,,
66-25-1,0,OMOP Exposome,Observation,Substance,Hexanal,Hexylaldehyde; N-Hexylaldehyde; N-Hexanal; Hexaldehyde; N-Caproaldehyde; Caproic aldehyde; Hexanaldehyde; Capronaldehyde; Caproaldehyde; CHEBI:121338,2014-12-24,1,,,,,,,,,
110-54-3,0,OMOP Exposome,Observation,Substance,Hexane,N-Hexane; CHEBI:29021,2014-12-24,1,,,,,,,,,
18540-29-9,0,OMOP Exposome,Observation,Substance,Hexavalent chromium,Chromium(6+); Chromium(VII) ion; Cr(6+); Chromium(VI); Chromium(VI) cation; Chromium(6+) ion; Chromium ion (6+); Chromium ion; Chromium hexavalent ion; Cr6+; Hexavalent chromium; Metallic chromium; CHEBI:33007,2014-12-24,1,,,,,,,,,
51235-04-2,0,OMOP Exposome,Observation,Substance,Hexazinone,,2014-12-24,1,,,,,,,,,
84-16-2,0,OMOP Exposome,Observation,Substance,Hexestrol,,2014-12-24,1,,,,,,,,,
56-29-1,0,OMOP Exposome,Observation,Substance,Hexobarbital,"5-Cyclohex-1-enyl-1,5-dimethyl-pyrimidine-2,4,6-trione; Tobinal; Methylhexabital; Methexenyl; Hexobarbitone; Evipan; 5-(1-Cyclohexen-1-yl)-1,5-dimethyl-2,4,6(1H,3H,5H)-pyrimidinetrione; 5-(1-Cyclohexen-1-yl)-1,5-dimethylbarbituric acid; Evipal; CHEBI:5706",2014-12-24,1,,,,,,,,,
P19367,0,OMOP Exposome,Observation,Substance,Hexokinase-1,,2024-09-14,1,,,,,,,,,
136-77-6,0,OMOP Exposome,Observation,Substance,Hexylresorcinol,,2014-12-24,1,,,,,,,,,
78587-05-0,0,OMOP Exposome,Observation,Substance,Hexythiazox,"(4RS,5RS)-5-(4-chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide, (4R,5R)-rel-5-(4-chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-3-thiazolidinecarboxamide; CHEBI:CHEBI:39328",2014-12-24,1,,,,,,,,,
Q13946,0,OMOP Exposome,Observation,Substance,"High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A",,2024-09-14,1,,,,,,,,,
O60658,0,OMOP Exposome,Observation,Substance,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A",,2024-09-14,1,,,,,,,,,
O95263,0,OMOP Exposome,Observation,Substance,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B",,2024-09-14,1,,,,,,,,,
P30825,0,OMOP Exposome,Observation,Substance,High affinity cationic amino acid transporter 1,,2024-09-14,1,,,,,,,,,
O76083,0,OMOP Exposome,Observation,Substance,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",,2024-09-14,1,,,,,,,,,
P12314,0,OMOP Exposome,Observation,Substance,High affinity immunoglobulin gamma Fc receptor I,,2024-09-14,1,,,,,,,,,
P04629,0,OMOP Exposome,Observation,Substance,High affinity nerve growth factor receptor,,2024-09-14,1,,,,,,,,,
GIS1008979,0,OMOP Exposome,Observation,Substance,Hippo signaling pathway,,2024-09-14,1,,,,,,,,,
GIS1008978,0,OMOP Exposome,Observation,Substance,Hippocampus,,2024-09-14,1,,,,,,,,,
495-69-2,0,OMOP Exposome,Observation,Substance,Hippuric acid,Benzamidoacetic acid; Benzamidoacetate; 2-Benzamidoacetic acid; Benzoylglycine; Hippurate; N-Benzoylglycine; Phenylcarbonylaminoacetate; Phenylcarbonylaminoacetic acid; 2-Benzamidoacetate; (benzoylamino)-Acetic acid; (benzoylamino)-Acetate; CHEBI:18089,2014-12-24,1,,,,,,,,,
GIS1008980,0,OMOP Exposome,Observation,Substance,Histamine Antagonist,,2024-09-14,1,,,,,,,,,
GIS1008981,0,OMOP Exposome,Observation,Substance,Histamine H1 Antagonist,,2024-09-14,1,,,,,,,,,
P35367,0,OMOP Exposome,Observation,Substance,Histamine H1 receptor,,2024-09-14,1,,,,,,,,,
GIS1008982,0,OMOP Exposome,Observation,Substance,Histamine H2 Antagonist,,2024-09-14,1,,,,,,,,,
P25021,0,OMOP Exposome,Observation,Substance,Histamine H2 receptor,,2024-09-14,1,,,,,,,,,
Q9Y5N1,0,OMOP Exposome,Observation,Substance,Histamine H3 receptor,,2024-09-14,1,,,,,,,,,
Q9H3N8,0,OMOP Exposome,Observation,Substance,Histamine H4 receptor,,2024-09-14,1,,,,,,,,,
P50135,0,OMOP Exposome,Observation,Substance,Histamine N-methyltransferase,,2024-09-14,1,,,,,,,,,
P42357,0,OMOP Exposome,Observation,Substance,Histidine ammonia-lyase,,2024-09-14,1,,,,,,,,,
P19113,0,OMOP Exposome,Observation,Substance,Histidine decarboxylase,,2024-09-14,1,,,,,,,,,
GIS1008989,0,OMOP Exposome,Observation,Substance,Histidine Metabolism,,2024-09-14,1,,,,,,,,,
P12081,0,OMOP Exposome,Observation,Substance,"Histidine--tRNA ligase, cytoplasmic",,2024-09-14,1,,,,,,,,,
GIS1008990,0,OMOP Exposome,Observation,Substance,Histidinemia,,2024-09-14,1,,,,,,,,,
Q13547,0,OMOP Exposome,Observation,Substance,Histone deacetylase 1,,2024-09-14,1,,,,,,,,,
Q92769,0,OMOP Exposome,Observation,Substance,Histone deacetylase 2,,2024-09-14,1,,,,,,,,,
O15379,0,OMOP Exposome,Observation,Substance,Histone deacetylase 3,,2024-09-14,1,,,,,,,,,
P56524,0,OMOP Exposome,Observation,Substance,Histone deacetylase 4,,2024-09-14,1,,,,,,,,,
Q9UQL6,0,OMOP Exposome,Observation,Substance,Histone deacetylase 5,,2024-09-14,1,,,,,,,,,
Q9UBN7,0,OMOP Exposome,Observation,Substance,Histone deacetylase 6,,2024-09-14,1,,,,,,,,,
Q8WUI4,0,OMOP Exposome,Observation,Substance,Histone deacetylase 7,,2024-09-14,1,,,,,,,,,
Q9BY41,0,OMOP Exposome,Observation,Substance,Histone deacetylase 8,,2024-09-14,1,,,,,,,,,
Q9UKV0,0,OMOP Exposome,Observation,Substance,Histone deacetylase 9,,2024-09-14,1,,,,,,,,,
P07305,0,OMOP Exposome,Observation,Substance,Histone H1.0,,2024-09-14,1,,,,,,,,,
Q02539,0,OMOP Exposome,Observation,Substance,Histone H1.1,,2024-09-14,1,,,,,,,,,
P16403,0,OMOP Exposome,Observation,Substance,Histone H1.2,,2024-09-14,1,,,,,,,,,
P16402,0,OMOP Exposome,Observation,Substance,Histone H1.3,,2024-09-14,1,,,,,,,,,
