concept_id,concept_synonym_name,language_concept_id
"2061500366","General|Problem List","4180186"
"2062506411","sodium hypochlorite 2.5 MG/ML Topical Solution","4180186"
"2062506412","sodium hypochlorite 5 MG/ML Topical Solution","4180186"
"2062506413","levothyroxine sodium 0.05 MG / liothyronine sodium 0.0125 MG Oral Tablet [Thyrolar]","4180186"
"2062506414","thyroid (USP) 30 MG Oral Tablet [Armour Thyroid]","4180186"
"2062506415","thyroid (USP) 120 MG Oral Tablet [Armour Thyroid]","4180186"
"2062506416","ceftaroline fosamil 600 MG Injection [Teflaro]","4180186"
"2062506417","Theophylline 5.33 MG/ML Oral Solution [Elixophyllin]","4180186"
"2062506418","Potassium Chloride 1.33 MEQ/ML Oral Solution [Kay Ciel]","4180186"
"2062506419","100 ACTUAT flunisolide 0.25 MG/ACTUAT Metered Dose Inhaler [AeroBid]","4180186"
"2062506420","vilazodone hydrochloride 10 MG Oral Tablet [Viibryd]","4180186"
"2062506421","linaclotide 0.29 MG Oral Capsule [Linzess]","4180186"
"2062506422","nebivolol 5 MG Oral Tablet [Bystolic]","4180186"
"2062506423","Escitalopram 10 MG Oral Tablet [Lexapro]","4180186"
"2062506424","24 HR levomilnacipran 40 MG Extended Release Oral Capsule [Fetzima]","4180186"
"2062506425","asenapine 5 MG Sublingual Tablet [Saphris]","4180186"
"2062506426","asenapine 10 MG Sublingual Tablet [Saphris]","4180186"
"2062506427","24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Tiazac]","4180186"
"2062506428","24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Tiazac]","4180186"
"2062506429","24 HR Diltiazem Hydrochloride 300 MG Extended Release Capsule [Tiazac]","4180186"
"2062506430","avibactam 500 MG / ceftazidime 2000 MG Injection [Avycaz]","4180186"
"2062506431","memantine hydrochloride 5 MG Oral Tablet [Namenda]","4180186"
"2062506432","memantine hydrochloride 10 MG Oral Tablet [Namenda]","4180186"
"2062506433","Acamprosate calcium 333 MG Delayed Release Oral Tablet [Campral]","4180186"
"2062506434","fosfomycin 3000 MG Powder for Oral Solution [Monurol]","4180186"
"2062506435","fosfomycin 3000 MG Powder for Oral Solution [Monurol]","4180186"
"2062506436","enzalutamide 40 MG Oral Capsule [Xtandi]","4180186"
"2062506437","isavuconazonium sulfate 186 MG Oral Capsule [Cresemba]","4180186"
"2062506438","isavuconazonium sulfate 372 MG Injection [Cresemba]","4180186"
"2062506439","isavuconazonium sulfate 186 MG Oral Capsule [Cresemba]","4180186"
"2062506440","tacrolimus 0.5 MG Oral Capsule [Prograf]","4180186"
"2062506441","tacrolimus 1 MG Oral Capsule [Prograf]","4180186"
"2062506442","tacrolimus 5 MG Oral Capsule [Prograf]","4180186"
"2062506443","tacrolimus 5 MG Oral Capsule [Prograf]","4180186"
"2062506444","Adenosine 3 MG/ML Injectable Solution [Adenoscan]","4180186"
"2062506445","gilteritinib 40 MG Oral Tablet [Xospata]","4180186"
"2062506446","1 ML tacrolimus 5 MG/ML Injection [Prograf]","4180186"
"2062506447","amphotericin B liposomal 50 MG Injection [AmBisome]","4180186"
"2062506448","micafungin 100 MG Injection [Mycamine]","4180186"
"2062506449","micafungin 50 MG Injection [Mycamine]","4180186"
"2062506450","telavancin 15 MG/ML Injectable Solution [Vibativ]","4180186"
"2062506451","tacrolimus 0.0003 MG/MG Topical Ointment [Protopic]","4180186"
"2062506452","tacrolimus 0.001 MG/MG Topical Ointment [Protopic]","4180186"
"2062506453","Selenious Acid 0.04 MG/ML Injectable Solution [Selepen]","4180186"
"2062506454","chlorhexidine gluconate 1.2 MG/ML Mouthwash","4180186"
"2062506455","acyclovir 40 MG/ML Oral Suspension","4180186"
"2062506456","tretinoin 0.25 MG/ML Topical Cream","4180186"
"2062506457","clotrimazole 10 MG/ML Vaginal Cream","4180186"
"2062506458","permethrin 50 MG/ML Topical Cream","4180186"
"2062506459","Triamcinolone Acetonide 0.001 MG/MG Topical Ointment","4180186"
"2062506460","hydrocortisone 10 MG/ML Topical Cream","4180186"
"2062506461","hydrocortisone 25 MG/ML Topical Cream","4180186"
"2062506462","betamethasone 1 MG/ML Topical Cream","4180186"
"2062506463","betamethasone 0.001 MG/MG Topical Ointment","4180186"
"2062506464","betamethasone 0.5 MG/ML Topical Cream","4180186"
"2062506465","betamethasone 0.0005 MG/MG Topical Ointment","4180186"
"2062506466","clobetasol propionate 0.5 MG/ML Topical Cream","4180186"
"2062506467","miconazole nitrate 20 MG/ML Vaginal Cream","4180186"
"2062506468","miconazole nitrate 20 MG/ML Topical Cream","4180186"
"2062506469","Cyproheptadine hydrochloride 0.4 MG/ML Oral Solution","4180186"
"2062506470","Clindamycin 10 MG/ML Topical Solution","4180186"
"2062506471","Sulfamethoxazole 40 MG/ML / Trimethoprim 8 MG/ML Oral Suspension [Sulfatrim]","4180186"
"2062506472","Nystatin 100000 UNT/ML Oral Suspension","4180186"
"2062506473","Cyproheptadine hydrochloride 0.4 MG/ML Oral Solution","4180186"
"2062506474","SELENIUM SULFIDE 2.5 % TOPICAL SUSPENSION, TOPICAL (ML)","4180186"
"2062506475","Nystatin 100000 UNT/ML Oral Suspension","4180186"
"2062506477","albuterol 0.833 MG/ML / ipratropium bromide 0.167 MG/ML Inhalation Solution","4180186"
"2062506478","racepinephrine 22.5 MG/ML Inhalation Solution [S-2]","4180186"
"2062506479","sodium chloride 30 MG/ML Inhalation Solution","4180186"
"2062506480","albuterol 0.83 MG/ML Inhalation Solution","4180186"
"2062506481","albuterol 0.83 MG/ML Inhalation Solution","4180186"
"2062506482","budesonide 0.125 MG/ML Inhalation Suspension","4180186"
"2062506483","budesonide 0.25 MG/ML Inhalation Suspension","4180186"
"2062506484","ipratropium bromide 0.2 MG/ML Inhalation Solution","4180186"
"2062506485","ipratropium bromide 0.2 MG/ML Inhalation Solution","4180186"
"2062506486","pramoxine hydrochloride 10 MG/ML Topical Lotion [Prax]","4180186"
"2062506487","Hydrocortisone 0.01 MG/MG Topical Ointment [Tucks HC]","4180186"
"2062506488","vitamin B12 1 MG/ML Injectable Solution","4180186"
"2062506489","Iron-Dextran Complex 50 MG/ML Injectable Solution [Dexferrum]","4180186"
"2062506490","1 ML methylene blue 10 MG/ML Injection","4180186"
"2062506491","10 ML Methylene blue 10 MG/ML Injection","4180186"
"2062506492","10 ML methylene blue 5 MG/ML Injection [Provayblue]","4180186"
"2062506493","Indigotindisulfonate Sodium 8 MG/ML Injectable Solution [Indigo Carmine trade name]","4180186"
"2062506494","1 ML atropine sulfate 0.4 MG/ML Injection","4180186"
"2062506495","1.5 ML fomepizole 1000 MG/ML Injection","4180186"
"2062506496","betamethasone 3 MG/ML / betamethasone acetate 3 MG/ML Injectable Suspension","4180186"
"2062506497","1 ML methylergonovine maleate 0.2 MG/ML Injection","4180186"
"2062506498","2 ML torsemide 10 MG/ML Injection","4180186"
"2062506499","latanoprost 0.05 MG/ML Ophthalmic Solution","4180186"
"2062506500","1 ML hydralazine hydrochloride 20 MG/ML Injection","4180186"
"2062506501","10 ML busulfan 6 MG/ML Injection","4180186"
"2062506502","olanzapine 10 MG Injection","4180186"
"2062506503","1 ML atropine sulfate 1 MG/ML Injection","4180186"
"2062506504","5 ML Dopamine Hydrochloride 40 MG/ML Injection","4180186"
"2062506505","chlorothiazide 500 MG Injection","4180186"
"2062506506","20 ML Sodium Acetate 2 MEQ/ML Injection","4180186"
"2062506507","15 ML Dibasic potassium phosphate 236 MG/ML / Monobasic potassium phosphate 224 MG/ML Injection","4180186"
"2062506508","5 ML iron sucrose 20 MG/ML Injection [Venofer]","4180186"
"2062506509","50 ML Dibasic potassium phosphate 236 MG/ML / Monobasic potassium phosphate 224 MG/ML Injection","4180186"
"2062506510","2 ML caffeine 125 MG/ML / sodium benzoate 125 MG/ML Injection","4180186"
"2062506511","2 ML Magnesium Sulfate 500 MG/ML Injection","4180186"
"2062506512","50 ML Magnesium Sulfate 500 MG/ML Injection","4180186"
"2062506513","10 ML calcium chloride 100 MG/ML Injection","4180186"
"2062506514","30 ML Sodium Chloride 234 MG/ML Injection","4180186"
"2062506515","15 ML Sodium Phosphate, Dibasic 142 MG/ML / Sodium Phosphate, Monobasic 276 MG/ML Injection","4180186"
"2062506516","10 ML aminophylline 25 MG/ML Injection","4180186"
"2062506517","calcium gluconate 100 MG/ML Injectable Solution","4180186"
"2062506518","1 ML hydroxyzine hydrochloride 25 MG/ML Injection","4180186"
"2062506519","2 ML glycopyrrolate 0.2 MG/ML Injection","4180186"
"2062506520","glycopyrrolate 0.2 MG/ML Injectable Solution","4180186"
"2062506521","10 ML nitroglycerin 5 MG/ML Injection","4180186"
"2062506522","Dexamethasone phosphate 4 MG/ML Injectable Solution","4180186"
"2062506523","Dexamethasone phosphate 4 MG/ML Injectable Solution","4180186"
"2062506524","50 ML sodium thiosulfate 250 MG/ML Injection","4180186"
"2062506525","2 ML Furosemide 10 MG/ML Injection","4180186"
"2062506526","4 ML Furosemide 10 MG/ML Injection","4180186"
"2062506527","10 ML Furosemide 10 MG/ML Injection","4180186"
"2062506528","10 ML zinc sulfate 1 MG/ML Injection","4180186"
"2062506529","acetylcysteine 200 MG/ML Inhalation Solution","4180186"
"2062506530","chromic chloride 0.0513 MG/ML / copper sulfate 3.93 MG/ML / manganese sulfate 1.54 MG/ML / selenious acid 0.098 MG/ML / zinc sulfate 22 MG/ML Injectable Solution [Multitrace-5]","4180186"
"2062506531","1 ML Ethanol 0.98 ML/ML Injection","4180186"
"2062506532","5 ML ethanol 0.98 ML/ML Injection","4180186"
"2062506533","pilocarpine hydrochloride 5 MG Oral Tablet","4180186"
"2062506534","terbutaline sulfate 2.5 MG Oral Tablet","4180186"
"2062506535","danazol 200 MG Oral Capsule","4180186"
"2062506536","loxapine 5 MG Oral Capsule","4180186"
"2062506537","oxycodone hydrochloride 20 MG/ML Oral Solution","4180186"
"2062506538","aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule","4180186"
"2062506539","cocaine hydrochloride 40 MG/ML Topical Solution","4180186"
"2062506540","fluphenazine hydrochloride 1 MG Oral Tablet","4180186"
"2062506541","fluphenazine hydrochloride 2.5 MG Oral Tablet","4180186"
"2062506542","fluphenazine hydrochloride 10 MG Oral Tablet","4180186"
"2062506543","mexiletine hydrochloride 200 MG Oral Capsule","4180186"
"2062506544","aluminum hydroxide 64 MG/ML Oral Suspension","4180186"
"2062506545","Ascorbic Acid 100 MG/ML Oral Solution","4180186"
"2062506546","tetrahydrozoline hydrochloride 0.5 MG/ML Ophthalmic Solution","4180186"
"2062506547","aspirin 81 MG Chewable Tablet","4180186"
"2062506548","benzoyl peroxide 0.05 MG/MG Topical Gel","4180186"
"2062506549","benzoyl peroxide 0.1 MG/MG Topical Gel","4180186"
"2062506550","polyvinyl alcohol 0.014 ML/ML Ophthalmic Solution","4180186"
"2062506551","mineral oil 0.15 MG/MG / petrolatum 0.83 MG/MG Ophthalmic Ointment","4180186"
"2062506552","24 HR nicotine 0.292 MG/HR Transdermal System","4180186"
"2062506553","24 HR nicotine 0.583 MG/HR Transdermal System","4180186"
"2062506554","24 HR nicotine 0.875 MG/HR Transdermal System","4180186"
"2062506555","urea 200 MG/ML Topical Cream","4180186"
"2062506556","miconazole nitrate 20 MG/ML Topical Cream","4180186"
"2062506557","petrolatum 0.42 MG/MG Topical Ointment","4180186"
"2062506558","dibucaine 0.01 MG/MG Topical Ointment","4180186"
"2062506559","aspirin 325 MG Delayed Release Oral Tablet","4180186"
"2062506560","hydrocortisone 10 MG/ML Topical Cream","4180186"
"2062506561","bisacodyl 10 MG Rectal Suppository","4180186"
"2062506562","phenylephrine 0.0025 MG/MG Rectal Suppository","4180186"
"2062506563","pseudoephedrine hydrochloride 6 MG/ML Oral Solution","4180186"
"2062506564","salicylic acid 20 MG/ML / sulfur 20 MG/ML Medicated Shampoo [Sebex]","4180186"
"2062506565","Polyvinyl Alcohol 0.014 ML/ML Ophthalmic Solution","4180186"
"2062506566","simethicone 66.7 MG/ML Oral Suspension","4180186"
"2062506567","phenol 14 MG/ML Mucosal Spray","4180186"
"2062506568","capsaicin 0.25 MG/ML Topical Cream","4180186"
"2062506569","nicotine 2 MG Chewing Gum","4180186"
"2062506570","bisacodyl 5 MG Delayed Release Oral Tablet","4180186"
"2062506571","niacinamide 100 MG Oral Tablet","4180186"
"2062506572","niacin 250 MG Extended Release Oral Capsule","4180186"
"2062506573","niacin 100 MG Oral Tablet","4180186"
"2062506574","niacin 500 MG Extended Release Oral Capsule","4180186"
"2062506575","Benzoyl Peroxide 0.05 MG/MG Topical Gel","4180186"
"2062506576","pyridoxine hydrochloride 25 MG Oral Tablet","4180186"
"2062506577","thiamine 50 MG Oral Tablet","4180186"
"2062506578","VITABEE WITH VIT C CAPLET","4180186"
"2062506579","VITAMIN B COMPLEX CAPSULE","4180186"
"2062506580","Vitamin E 100 UNT Oral Capsule","4180186"
"2062506581","vitamin E 180 MG Oral Capsule","4180186"
"2062506582","Vitamin E 1000 UNT Oral Capsule","4180186"
"2062506583","Hydrocortisone 10 MG/ML Topical Lotion [Hydroskin]","4180186"
"2062506584","24 HR nicotine 0.292 MG/HR Transdermal System","4180186"
"2062506585","24 HR nicotine 0.583 MG/HR Transdermal System","4180186"
"2062506586","24 HR nicotine 0.875 MG/HR Transdermal System","4180186"
"2062506587","hypromellose 4 MG/ML Ophthalmic Solution [Nature's Tears]","4180186"
"2062506588","NEPHRO-VITE TABLET","4180186"
"2062506589","levocarnitine 250 MG Oral Capsule","4180186"
"2062506590","0.5 ML Vitamin K 1 2 MG/ML Prefilled Syringe","4180186"
"2062506591","2 ML Naloxone Hydrochloride 1 MG/ML Prefilled Syringe","4180186"
"2062506592","5 ML Lidocaine Hydrochloride 0.02 MG/MG Prefilled Applicator","4180186"
"2062506593","0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe","4180186"
"2062506594","1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe","4180186"
"2062506595","Cosyntropin 0.25 MG/ML Injectable Solution [Cortrosyn]","4180186"
"2062506596","5 ML isoproterenol hydrochloride 0.2 MG/ML Injection","4180186"
"2062506597","Tetracycline 250 MG Oral Capsule","4180186"
"2062506598","isoniazid 100 MG Oral Tablet","4180186"
"2062506599","galantamine 4 MG Oral Tablet","4180186"
"2062506600","norethindrone acetate 5 MG Oral Tablet","4180186"
"2062506601","Dipyridamole 75 MG Oral Tablet","4180186"
"2062506602","Didanosine 250 MG Delayed Release Oral Capsule","4180186"
"2062506603","Didanosine 400 MG Delayed Release Oral Capsule","4180186"
"2062506604","megestrol acetate 20 MG Oral Tablet","4180186"
"2062506605","pramipexole dihydrochloride 0.25 MG Oral Tablet","4180186"
"2062506606","danazol 50 MG Oral Capsule","4180186"
"2062506607","danazol 200 MG Oral Capsule","4180186"
"2062506608","Amphetamine aspartate 1.25 MG / Amphetamine Sulfate 1.25 MG / Dextroamphetamine saccharate 1.25 MG / Dextroamphetamine Sulfate 1.25 MG Oral Tablet [Adderall]","4180186"
"2062506609","Finasteride 5 MG Oral Tablet","4180186"
"2062506610","medroxyprogesterone acetate 10 MG Oral Tablet","4180186"
"2062506611","24 HR amphetamine aspartate 5 MG / amphetamine sulfate 5 MG / dextroamphetamine saccharate 5 MG / dextroamphetamine sulfate 5 MG Extended Release Oral Capsule","4180186"
"2062506612","tretinoin 10 MG Oral Capsule","4180186"
"2062506613","medroxyprogesterone acetate 2.5 MG Oral Tablet","4180186"
"2062506614","estradiol 1 MG Oral Tablet","4180186"
"2062506615","estradiol 0.5 MG Oral Tablet","4180186"
"2062506616","naltrexone hydrochloride 50 MG Oral Tablet","4180186"
"2062506617","dextroamphetamine sulfate 5 MG Oral Tablet","4180186"
"2062506618","amphetamine aspartate 1.25 MG / amphetamine sulfate 1.25 MG / dextroamphetamine saccharate 1.25 MG / dextroamphetamine sulfate 1.25 MG Oral Tablet","4180186"
"2062506619","Nimodipine 30 MG Oral Capsule","4180186"
"2062506620","Nimodipine 30 MG Oral Capsule","4180186"
"2062506621","fludrocortisone acetate 0.1 MG Oral Tablet","4180186"
"2062506622","168 HR Clonidine 0.00417 MG/HR Transdermal System","4180186"
"2062506623","168 HR Clonidine 0.00833 MG/HR Transdermal System","4180186"
"2062506624","168 HR Clonidine 0.0125 MG/HR Transdermal System","4180186"
"2062506625","{21 (ethinyl estradiol 0.035 MG / norethindrone 1 MG Oral Tablet) } Pack [Nortrel 1/35 21 Day]","4180186"
"2062506626","{7 (ethinyl estradiol 0.035 MG / norgestimate 0.18 MG Oral Tablet) / 7 (ethinyl estradiol 0.035 MG / norgestimate 0.215 MG Oral Tablet) / 7 (ethinyl estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack...","4180186"
"2062506627","bromocriptine 2.5 MG Oral Tablet","4180186"
"2062506628","clotrimazole 10 MG Oral Lozenge","4180186"
"2062506629","Moexipril hydrochloride 15 MG Oral Tablet","4180186"
"2062506630","activated charcoal 208 MG/ML Oral Suspension [Actidose]","4180186"
"2062506631","activated charcoal 208 MG/ML Oral Suspension [Actidose]","4180186"
"2062506632","activated charcoal 208 MG/ML Oral Suspension [Actidose]","4180186"
"2062506633","liothyronine sodium 0.05 MG Oral Tablet","4180186"
"2062506634","repaglinide 0.5 MG Oral Tablet","4180186"
"2062506635","repaglinide 2 MG Oral Tablet","4180186"
"2062506636","potassium chloride 10 MEQ Extended Release Oral Tablet","4180186"
"2062506637","amiloride hydrochloride 5 MG Oral Tablet","4180186"
"2062506638","activated charcoal 208 MG/ML Oral Suspension [Actidose]","4180186"
"2062506639","methazolamide 50 MG Oral Tablet","4180186"
"2062506640","30 ML acetylcysteine 200 MG/ML Injection","4180186"
"2062506641","1 ML dihydroergotamine mesylate 1 MG/ML Injection","4180186"
"2062506642","5 ML cyclosporine 50 MG/ML Injection","4180186"
"2062506643","sodium polystyrene sulfonate 250 MG/ML Oral Suspension [Kionex]","4180186"
"2062506644","hydrocortisone 1.67 MG/ML Enema [Colocort]","4180186"
"2062506645","tretinoin 1 MG/ML Topical Cream","4180186"
"2062506646","tretinoin 0.5 MG/ML Topical Cream","4180186"
"2062506647","tretinoin 0.25 MG/ML Topical Cream","4180186"
"2062506648","tretinoin 0.0001 MG/MG Topical Gel","4180186"
"2062506649","bacitracin 0.5 UNT/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment [Polycin]","4180186"
"2062506650","bacitracin 0.5 UNT/MG Ophthalmic Ointment","4180186"
"2062506651","Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML Otic Suspension","4180186"
"2062506652","aspirin 300 MG Rectal Suppository","4180186"
"2062506653","aspirin 600 MG Rectal Suppository","4180186"
"2062506654","belladonna alkaloids 16.2 MG / opium 30 MG Rectal Suppository","4180186"
"2062506655","bisacodyl 10 MG Rectal Suppository","4180186"
"2062506656","bisacodyl 10 MG Rectal Suppository","4180186"
"2062506657","hydrocortisone acetate 25 MG Rectal Suppository","4180186"
"2062506658","morphine sulfate 10 MG Rectal Suppository","4180186"
"2062506659","morphine sulfate 30 MG Rectal Suppository","4180186"
"2062506660","hydromorphone hydrochloride 3 MG Rectal Suppository","4180186"
"2062506661","Promethazine Hydrochloride 25 MG Rectal Suppository [Phenadoz]","4180186"
"2062506662","diazoxide 50 MG/ML Oral Suspension [Proglycem]","4180186"
"2062506663","Warfarin Sodium 2 MG/ML Injectable Solution [Coumadin]","4180186"
"2062506664","5 ML sodium ferric gluconate complex 12.5 MG/ML Injection","4180186"
"2062506665","5 ML sodium ferric gluconate complex 12.5 MG/ML Injection","4180186"
"2062506666","loxapine 25 MG Oral Capsule","4180186"
"2062506667","verapamil hydrochloride 40 MG Oral Tablet","4180186"
"2062506668","lisinopril 10 MG Oral Tablet","4180186"
"2062506669","hydrochlorothiazide 25 MG / triamterene 37.5 MG Oral Tablet","4180186"
"2062506670","Estradiol 1 MG Oral Tablet","4180186"
"2062506671","Estradiol 0.5 MG Oral Tablet","4180186"
"2062506672","labetalol hydrochloride 200 MG Oral Tablet","4180186"
"2062506673","dicyclomine hydrochloride 10 MG Oral Capsule","4180186"
"2062506674","sulfasalazine 500 MG Oral Tablet","4180186"
"2062506675","12 HR Bupropion Hydrochloride 150 MG Extended Release Tablet","4180186"
"2062506676","lidocaine 25 MG/ML / prilocaine 25 MG/ML Topical Cream","4180186"
"2062506677","neomycin 40 MG/ML / polymyxin B 200000 UNT/ML Irrigation Solution","4180186"
"2062506678","ramelteon 8 MG Oral Tablet","4180186"
"2062506679","Tetracycline 250 MG Oral Capsule","4180186"
"2062506680","valganciclovir 50 MG/ML Oral Solution","4180186"
"2062506681","ursodiol 300 MG Oral Capsule","4180186"
"2062506682","Pyridostigmine Bromide 60 MG Oral Tablet","4180186"
"2062506683","24 HR Nifedipine 30 MG Extended Release Oral Tablet [Afeditab CR]","4180186"
"2062506684","72 HR fentanyl 0.025 MG/HR Transdermal System","4180186"
"2062506685","72 HR fentanyl 0.1 MG/HR Transdermal System","4180186"
"2062506686","2500 MG testosterone 0.01 MG/MG Topical Gel","4180186"
"2062506687","5000 MG testosterone 0.01 MG/MG Topical Gel","4180186"
"2062506688","aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule","4180186"
"2062506689","acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet","4180186"
"2062506690","168 HR clonidine 0.00833 MG/HR Transdermal System","4180186"
"2062506691","lidocaine 0.05 MG/MG Medicated Patch","4180186"
"2062506692","12 HR bupropion hydrochloride 100 MG Extended Release Oral Tablet","4180186"
"2062506693","dronabinol 2.5 MG Oral Capsule","4180186"
"2062506694","dronabinol 10 MG Oral Capsule","4180186"
"2062506695","memantine hydrochloride 5 MG Oral Tablet","4180186"
"2062506696","Meprobamate 200 MG Oral Tablet","4180186"
"2062506697","probenecid 500 MG Oral Tablet","4180186"
"2062506698","probenecid 500 MG Oral Tablet","4180186"
"2062506699","Quinidine Sulfate 200 MG Oral Tablet","4180186"
"2062506700","prednisone 10 MG Oral Tablet","4180186"
"2062506701","Trimethoprim 100 MG Oral Tablet","4180186"
"2062506702","minoxidil 10 MG Oral Tablet","4180186"
"2062506703","sulindac 150 MG Oral Tablet","4180186"
"2062506704","minocycline 50 MG Oral Capsule","4180186"
"2062506705","amoxapine 50 MG Oral Tablet","4180186"
"2062506706","Atenolol 50 MG Oral Tablet","4180186"
"2062506707","12 HR aspirin 25 MG / dipyridamole 200 MG Extended Release Oral Capsule [Aggrenox]","4180186"
"2062506708","tipranavir 250 MG Oral Capsule [Aptivus]","4180186"
"2062506709","200 ACTUAT Albuterol 0.09 MG/ACTUAT / Ipratropium Bromide 0.018 MG/ACTUAT Metered Dose Inhaler [Combivent]","4180186"
"2062506710","120 ACTUAT albuterol 0.1 MG/ACTUAT / ipratropium bromide 0.02 MG/ACTUAT Inhalation Spray [Combivent]","4180186"
"2062506711","meloxicam 7.5 MG Oral Tablet [Mobic]","4180186"
"2062506712","168 HR Clonidine Hydrochloride 0.00417 MG/HR Transdermal Patch [Catapres-TTS-1]","4180186"
"2062506713","168 HR Clonidine Hydrochloride 0.00833 MG/HR Transdermal Patch [Catapres-TTS-2]","4180186"
"2062506714","168 HR clonidine 0.00833 MG/HR Transdermal System [Catapres]","4180186"
"2062506715","168 HR clonidine 0.0125 MG/HR Transdermal System [Catapres]","4180186"
"2062506716","telmisartan 20 MG Oral Tablet [Micardis]","4180186"
"2062506717","nevirapine 200 MG Oral Tablet [Viramune]","4180186"
"2062506718","nevirapine 10 MG/ML Oral Suspension [Viramune]","4180186"
"2062506719","tamsulosin hydrochloride 0.4 MG Oral Capsule [Flomax]","4180186"
"2062506720","tiotropium 0.018 MG Inhalation Powder [Spiriva]","4180186"
"2062506721","tiotropium 0.018 MG Inhalation Powder [Spiriva]","4180186"
"2062506722","Pramipexole dihydrochloride 0.25 MG Oral Tablet [Mirapex]","4180186"
"2062506723","200 ACTUAT ipratropium bromide 0.017 MG/ACTUAT Metered Dose Inhaler [Atrovent]","4180186"
"2062506724","dabigatran etexilate 75 MG Oral Capsule [Pradaxa]","4180186"
"2062506725","dabigatran etexilate 150 MG Oral Capsule [Pradaxa]","4180186"
"2062506726","nintedanib 150 MG Oral Capsule [Ofev]","4180186"
"2062506727","dabigatran etexilate 75 MG Oral Capsule [Pradaxa]","4180186"
"2062506728","empagliflozin 10 MG Oral Tablet [Jardiance]","4180186"
"2062506729","empagliflozin 10 MG Oral Tablet [Jardiance]","4180186"
"2062506730","empagliflozin 25 MG Oral Tablet [Jardiance]","4180186"
"2062506731","pramipexole dihydrochloride 0.125 MG Oral Tablet [Mirapex]","4180186"
"2062506732","pramipexole dihydrochloride 0.25 MG Oral Tablet [Mirapex]","4180186"
"2062506733","pramipexole dihydrochloride 0.5 MG Oral Tablet [Mirapex]","4180186"
"2062506734","pramipexole dihydrochloride 1 MG Oral Tablet [Mirapex]","4180186"
"2062506735","50 ML idarucizumab 50 MG/ML Injection [Praxbind]","4180186"
"2062506736","glucagon (rDNA) 1 MG Injection [GlucaGen]","4180186"
"2062506737","dabigatran etexilate 75 MG Oral Capsule [Pradaxa]","4180186"
"2062506738","dabigatran etexilate 150 MG Oral Capsule [Pradaxa]","4180186"
"2062506739","bismuth subsalicylate 262 MG Chewable Tablet","4180186"
"2062506740","lactulose 667 MG/ML Oral Solution","4180186"
"2062506741","phenobarbital 4 MG/ML Oral Solution","4180186"
"2062506742","potassium chloride 1.33 MEQ/ML Oral Solution","4180186"
"2062506743","potassium chloride 2.67 MEQ/ML Oral Solution","4180186"
"2062506744","potassium chloride 20 MEQ Powder for Oral Solution","4180186"
"2062506745","acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet","4180186"
"2062506746","Glycopyrrolate 1 MG Oral Tablet","4180186"
"2062506747","24 HR felodipine 2.5 MG Extended Release Oral Tablet","4180186"
"2062506748","Hydrochlorothiazide 12.5 MG Oral Capsule","4180186"
"2062506749","hydrocortisone 5 MG Oral Tablet","4180186"
"2062506750","hydrocortisone 20 MG Oral Tablet","4180186"
"2062506751","methocarbamol 500 MG Oral Tablet","4180186"
"2062506752","Nitroglycerin 2.5 MG Extended Release Capsule","4180186"
"2062506753","phenobarbital 97.2 MG Oral Tablet","4180186"
"2062506754","prednisone 1 MG Oral Tablet","4180186"
"2062506755","prednisone 10 MG Oral Tablet","4180186"
"2062506756","propafenone hydrochloride 150 MG Oral Tablet","4180186"
"2062506757","Propoxyphene Hydrochloride 65 MG Oral Capsule","4180186"
"2062506758","Trihexyphenidyl Hydrochloride 2 MG Oral Tablet","4180186"
"2062506759","Acetic Acid 20 MG/ML Otic Solution","4180186"
"2062506760","nystatin 100000 UNT/ML Topical Cream","4180186"
"2062506761","1 ML hydromorphone hydrochloride 2 MG/ML Injection","4180186"
"2062506762","dexamethasone phosphate 10 MG/ML Injectable Solution","4180186"
"2062506763","diphenhydramine hydrochloride 50 MG/ML Injectable Solution","4180186"
"2062506764","heparin sodium, porcine 5000 UNT/ML Injectable Solution","4180186"
"2062506765","heparin sodium, porcine 5000 UNT/ML Injectable Solution","4180186"
"2062506766","heparin sodium, porcine 10000 UNT/ML Injectable Solution","4180186"
"2062506767","phenobarbital 65 MG/ML Injectable Solution","4180186"
"2062506768","phenobarbital 130 MG/ML Injectable Solution","4180186"
"2062506769","2 ML Prochlorperazine 5 MG/ML Injection","4180186"
"2062506770","2 ML phenytoin sodium 50 MG/ML Injection","4180186"
"2062506771","1 ML promethazine hydrochloride 25 MG/ML Injection","4180186"
"2062506772","Morphine Sulfate 1 MG/ML Injectable Solution [Duramorph]","4180186"
