source_code_set,source_category,source_domain,source_code,source_concept_id,source_vocabulary_id,source_description,source_description_synonym,relationship_id,predicate_id,confidence,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,author_label,reviewer_label,reviewer_comments,mapping_justification,mapping_tool,mapping_tool_version
mimic-microbiology-organism,,Observation,90721,0,MIMIC4,POSITIVE FOR PARAINFLUENZA TYPE 1,,Maps to,skos:closeMatch,1,4253151,Human parainfluenza virus 1,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,90722,0,MIMIC4,POSITIVE FOR PARAINFLUENZA TYPE 2,,Maps to,skos:closeMatch,1,4253152,Human parainfluenza virus 2,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,90723,0,MIMIC4,POSITIVE FOR PARAINFLUENZA TYPE 3,,Maps to,skos:closeMatch,1,4231389,Human parainfluenza virus 3,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,90726,0,MIMIC4,POSITIVE FOR PARAINFLUENZA VIRUS,,Maps to,skos:closeMatch,1,4232900,Human parainfluenza viruses,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80300,0,MIMIC4,POSITIVE FOR PNEUMOCYSTIS JIROVECII (CARINII),,Maps to,skos:closeMatch,1,4197234,Pneumocystis jirovecii,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,90725,0,MIMIC4,POSITIVE FOR RESPIRATORY SYNCYTIAL VIRUS (RSV),,Maps to,skos:closeMatch,1,4274000,Human respiratory syncytial virus,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80309,0,MIMIC4,POSITIVE FOR VARICELLA ZOSTER,,Maps to,skos:exactMatch,1,4025840,Varicellovirus humanalpha3,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80236,0,MIMIC4,PRESUMPTIVE CLOSTRIDIUM PERFRINGENS,,Maps to,skos:closeMatch,1,4307974,Clostridium perfringens,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80237,0,MIMIC4,PRESUMPTIVE CLOSTRIDIUM SEPTICUM,,Maps to,skos:closeMatch,1,4141421,Clostridium septicum,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80240,0,MIMIC4,PRESUMPTIVE FUSOBACTERIUM MORTIFERUM/VARIUM GROUP,,Maps to,skos:closeMatch,1,4010597,Fusobacterium mortiferum,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80295,0,MIMIC4,PRESUMPTIVE GARDNERELLA VAGINALIS,,Maps to,skos:closeMatch,1,4274639,Gardnerella vaginalis,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80233,0,MIMIC4,PRESUMPTIVE PEPTOSTREPTOCOCCUS SPECIES,,Maps to,skos:closeMatch,1,4348178,Peptostreptococcus,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80234,0,MIMIC4,PRESUMPTIVE PROPIONIBACTERIUM ACNES,,Maps to,skos:closeMatch,1,4214681,Cutibacterium acnes,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80229,0,MIMIC4,PRESUMPTIVE STREPTOCOCCUS BOVIS,,Maps to,skos:closeMatch,1,4217676,Streptococcus equinus,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80232,0,MIMIC4,PRESUMPTIVE VEILLONELLA SPECIES,,Maps to,skos:closeMatch,1,4107221,Veillonella,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,90528,0,MIMIC4,PREVOTELLA (BACTEROIDES) SPECIES,,Maps to,skos:closeMatch,1,4015682,Prevotella,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,90346,0,MIMIC4,PREVOTELLA MELANINOGENICA,,Maps to,skos:exactMatch,1,4015686,Prevotella melaninogenica,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90590,0,MIMIC4,PREVOTELLA ORALIS,,Maps to,skos:exactMatch,1,4015530,Prevotella oralis,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80244,0,MIMIC4,PREVOTELLA SPECIES,,Maps to,skos:exactMatch,1,4015682,Prevotella,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,80223,0,MIMIC4,PROBABLE ENTEROCOCCUS,,Maps to,skos:closeMatch,1,4101235,Enterococcus,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80227,0,MIMIC4,PROBABLE GARDNERELLA VAGINALIS,,Maps to,skos:closeMatch,1,4274639,Gardnerella vaginalis,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80226,0,MIMIC4,PROBABLE LACTOBACILLUS SPECIES,,Maps to,skos:closeMatch,1,4185121,Lactobacillus,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80241,0,MIMIC4,PROBABLE MICROCOCCUS SPECIES,,Maps to,skos:closeMatch,1,4199767,Micrococcus,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80108,0,MIMIC4,PROPIONIBACTERIUM ACNES,,Maps to,skos:exactMatch,1,4214681,Cutibacterium acnes,SNOMED,Observation,Polina Talapova,,,semapv:LevenshteinEditDistance,,0.0
mimic-microbiology-organism,,Observation,80115,0,MIMIC4,PROPIONIBACTERIUM SPECIES,,Maps to,skos:exactMatch,1,4144074,Propionibacterium,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,90837,0,MIMIC4,PROTEUS HAUSERI,,Maps to,skos:exactMatch,1,4221197,Proteus hauseri,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80017,0,MIMIC4,PROTEUS MIRABILIS,,Maps to,skos:exactMatch,1,4248426,Proteus mirabilis,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90454,0,MIMIC4,PROTEUS PENNERI,,Maps to,skos:exactMatch,1,4163698,Proteus penneri,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80084,0,MIMIC4,PROTEUS SPECIES,,Maps to,skos:exactMatch,1,4196666,Proteus,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80016,0,MIMIC4,PROTEUS VULGARIS,,Maps to,skos:exactMatch,1,4164566,Proteus vulgaris,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90683,0,MIMIC4,PROTEUS VULGARIS GROUP,,Maps to,skos:closeMatch,1,4164566,Proteus vulgaris,SNOMED,Observation,Polina Talapova,,,semapv:LevenshteinEditDistance,,0.0
mimic-microbiology-organism,,Observation,80020,0,MIMIC4,PROVIDENCIA RETTGERI,,Maps to,skos:exactMatch,1,4030558,Providencia rettgeri,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80097,0,MIMIC4,PROVIDENCIA SPECIES,,Maps to,skos:exactMatch,1,4011684,Providencia,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,80019,0,MIMIC4,PROVIDENCIA STUARTII,,Maps to,skos:exactMatch,1,4031192,Providencia stuartii,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80186,0,MIMIC4,PSEUDALLESCHERIA BOYDII,,Maps to,skos:exactMatch,1,4236500,Pseudallescheria boydii,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80026,0,MIMIC4,PSEUDOMONAS AERUGINOSA,,Maps to,skos:exactMatch,1,4198675,Pseudomonas aeruginosa,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90530,0,MIMIC4,PSEUDOMONAS FLUORESCENS,,Maps to,skos:exactMatch,1,4191249,Pseudomonas fluorescens,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80305,0,MIMIC4,PSEUDOMONAS LUTEOLA,,Maps to,skos:exactMatch,1,4144384,Pseudomonas luteola,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90784,0,MIMIC4,PSEUDOMONAS MENDOCINA,,Maps to,skos:exactMatch,1,4241850,Pseudomonas mendocina,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90705,0,MIMIC4,PSEUDOMONAS ORYZIHABITANS,,Maps to,skos:exactMatch,1,4034617,Pseudomonas oryzihabitans,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80027,0,MIMIC4,PSEUDOMONAS PUTIDA,,Maps to,skos:exactMatch,1,4285455,Pseudomonas putida,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80312,0,MIMIC4,PSEUDOMONAS PUTIDA/FLUORESCENS,,Maps to,skos:closeMatch,1,4191249,Pseudomonas fluorescens,SNOMED,Observation,Polina Talapova,,,semapv:LevenshteinEditDistance,,0.0
mimic-microbiology-organism,,Observation,80029,0,MIMIC4,PSEUDOMONAS SPECIES,,Maps to,skos:exactMatch,1,4211547,Pseudomonas,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,90324,0,MIMIC4,PSEUDOMONAS STUTZERI,,Maps to,skos:exactMatch,1,4238322,Pseudomonas stutzeri,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90759,0,MIMIC4,RAOULTELLA ORNITHINOLYTICA,,Maps to,skos:exactMatch,1,4212063,Raoultella ornithinolytica,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90815,0,MIMIC4,RAOULTELLA PLANTICOLA,,Maps to,skos:exactMatch,1,4166421,Raoultella planticola,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90638,0,MIMIC4,RARE BLASTOCYSTIS HOMINIS,,Maps to,skos:closeMatch,1,4103712,Blastocystis hominis,SNOMED,Observation,Polina Talapova,,,semapv:LevenshteinEditDistance,,0.0
mimic-microbiology-organism,,Observation,80242,0,MIMIC4,RESEMBLING MICROCOCCUS/STOMATOCOCCUS SPECIES,,Maps to,skos:closeMatch,1,4199767,Micrococcus,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80177,0,MIMIC4,RESPIRATORY SYNCYTIAL VIRUS (RSV),,Maps to,skos:closeMatch,1,4274000,Human respiratory syncytial virus,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,90825,0,MIMIC4,RHINOCLADIELLA SP.,,Maps to,skos:exactMatch,1,4069771,Rhinocladiella,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,80206,0,MIMIC4,RHINOVIRUS,,Maps to,skos:closeMatch,1,4085000,Human rhinovirus,SNOMED,Observation,Polina Talapova,,,semapv:LevenshteinEditDistance,,0.0
mimic-microbiology-organism,,Observation,90750,0,MIMIC4,RHIZOBIUM RADIOBACTER,,Maps to,skos:exactMatch,1,4206684,Rhizobium radiobacter,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80105,0,MIMIC4,RHIZOPUS SPECIES,,Maps to,skos:exactMatch,1,4069707,Rhizopus,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,90859,0,MIMIC4,RHODATORULA MUCILAGINOSA,,Maps to,skos:exactMatch,1,4315395,Rhodotorula mucilaginosa,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,90492,0,MIMIC4,RHODOTORULA GLUTINIS,,Maps to,skos:exactMatch,1,4239686,Rhodotorula glutinis,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80061,0,MIMIC4,RHODOTORULA SPECIES,,Maps to,skos:exactMatch,1,4198407,Rhodotorula,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,90552,0,MIMIC4,ROSEOMONAS GILARDII,,Maps to,skos:exactMatch,1,4034349,Roseomonas gilardii,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90655,0,MIMIC4,ROSEOMONAS MUCOSA,,Maps to,skos:exactMatch,1,4190953,Roseomonas mucosa,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90757,0,MIMIC4,ROSEOMONAS SPECIES,,Maps to,skos:exactMatch,1,4019893,Roseomonas,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,90378,0,MIMIC4,ROTHIA DENTOCARIOSA,,Maps to,skos:exactMatch,1,4261653,Rothia dentocariosa,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90741,0,MIMIC4,ROTHIA MUCILAGINOSA,,Maps to,skos:exactMatch,1,4211809,Rothia mucilaginosa,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90983,0,MIMIC4,ROTHIA SPECIES,,Maps to,skos:exactMatch,1,4234716,Rothia,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80102,0,MIMIC4,SACCHAROMYCES CEREVISIAE,,Maps to,skos:exactMatch,1,4240960,Saccharomyces cerevisiae,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90406,0,MIMIC4,SALMONELLA AGONA,,Maps to,skos:exactMatch,1,4213209,Salmonella Agona,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90657,0,MIMIC4,SALMONELLA ANATUM,,Maps to,skos:exactMatch,1,4290471,Salmonella Anatum,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90715,0,MIMIC4,SALMONELLA BARRANQUILLA,,Maps to,skos:exactMatch,1,4337112,Salmonella Barranquilla,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90448,0,MIMIC4,SALMONELLA BRAENDERUP,,Maps to,skos:exactMatch,1,4148709,Salmonella Braenderup,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90680,0,MIMIC4,SALMONELLA CORVALLIS,,Maps to,skos:exactMatch,1,4164891,Salmonella Corvallis,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90430,0,MIMIC4,SALMONELLA DUBLIN,,Maps to,skos:exactMatch,1,4265199,Salmonella Dublin,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80022,0,MIMIC4,SALMONELLA ENTERITIDIS,,Maps to,skos:exactMatch,1,4249155,Salmonella Enteritidis,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80131,0,MIMIC4,SALMONELLA HADAR,,Maps to,skos:exactMatch,1,4170861,Salmonella Hadar,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90412,0,MIMIC4,SALMONELLA HEIDELBERG,,Maps to,skos:exactMatch,1,4215794,Salmonella Heidelberg,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90503,0,MIMIC4,SALMONELLA INFANTIS,,Maps to,skos:exactMatch,1,4220076,Salmonella Infantis,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90464,0,MIMIC4,SALMONELLA JAVIANA,,Maps to,skos:exactMatch,1,4338519,Salmonella Javiana,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90689,0,MIMIC4,SALMONELLA KIAMBU,,Maps to,skos:exactMatch,1,4042846,Salmonella Kiambu,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90653,0,MIMIC4,SALMONELLA MBANDAKA,,Maps to,skos:exactMatch,1,4317005,Salmonella Mbandaka,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90405,0,MIMIC4,SALMONELLA MONTEVIDEO,,Maps to,skos:exactMatch,1,4214035,Salmonella Montevideo,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90418,0,MIMIC4,SALMONELLA MUENCHEN,,Maps to,skos:exactMatch,1,4298955,Salmonella Muenchen,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90404,0,MIMIC4,SALMONELLA MUENSTER,,Maps to,skos:exactMatch,1,4286667,Salmonella Muenster,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90415,0,MIMIC4,SALMONELLA NEWPORT,,Maps to,skos:exactMatch,1,4209154,Salmonella Newport,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90484,0,MIMIC4,SALMONELLA ORANIENBURG,,Maps to,skos:exactMatch,1,4263217,Salmonella Oranienburg,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90635,0,MIMIC4,SALMONELLA OSLO,,Maps to,skos:exactMatch,1,4261665,Salmonella Oslo,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90368,0,MIMIC4,SALMONELLA PARATYPHI A,,Maps to,skos:exactMatch,1,4195412,Salmonella Paratyphi A,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90434,0,MIMIC4,SALMONELLA SAINTPAUL,,Maps to,skos:exactMatch,1,4151363,Salmonella Saintpaul,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90623,0,MIMIC4,SALMONELLA SANDIEGO,,Maps to,skos:exactMatch,1,4010589,Salmonella Sandiego,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90440,0,MIMIC4,SALMONELLA SCHWARZENGRUND,,Maps to,skos:exactMatch,1,4164290,Salmonella Schwarzengrund,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80196,0,MIMIC4,SALMONELLA SPECIES (80196),,Maps to,skos:exactMatch,1,4099188,Salmonella,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,90282,0,MIMIC4,SALMONELLA SPECIES (90282),,Maps to,skos:exactMatch,1,4099188,Salmonella,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,90507,0,MIMIC4,SALMONELLA STANLEY,,Maps to,skos:exactMatch,1,4338945,Salmonella Stanley,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90669,0,MIMIC4,SALMONELLA TELELKEBIR,,Maps to,skos:exactMatch,1,4273373,Salmonella Telelkebir,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90427,0,MIMIC4,SALMONELLA THOMPSON,,Maps to,skos:exactMatch,1,4184342,Salmonella Thompson,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90283,0,MIMIC4,SALMONELLA TYPHI,,Maps to,skos:exactMatch,1,4184768,Salmonella enterica subspecies enterica serovar Typhi,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,90399,0,MIMIC4,SALMONELLA TYPHIMURIUM,,Maps to,skos:exactMatch,1,4177156,Salmonella Typhimurium,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90841,0,MIMIC4,SAPROCHAETE (FORMERLY GEOTRICHUM) CAPITATA,,Maps to,skos:exactMatch,1,4238539,Magnusiomyces capitatus,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,80188,0,MIMIC4,SCEDOSPORIUM (APIOSPERMUM) BOYDII COMPLEX,,Maps to,skos:closeMatch,1,37110011,Pseudallescheria boydii and/or Scedosporium boydii complex,SNOMED,Observation,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-microbiology-organism,,Observation,90851,0,MIMIC4,SCEDOSPORIUM APIOSPERMUM COMPLEX,,Maps to,skos:closeMatch,1,37109244,Scedosporium apiospermum,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,90650,0,MIMIC4,SCOPULARIOPSIS BREVICAULIS,,Maps to,skos:exactMatch,1,4138373,Scopulariopsis brevicaulis,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90380,0,MIMIC4,SCOPULARIOPSIS SP.,,Maps to,skos:exactMatch,1,4221076,Scopulariopsis,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,90370,0,MIMIC4,SERRATIA FONTICOLA,,Maps to,skos:exactMatch,1,4011216,Serratia fonticola,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80013,0,MIMIC4,SERRATIA LIQUEFACIENS,,Maps to,skos:exactMatch,1,4028952,Serratia liquefaciens,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90728,0,MIMIC4,SERRATIA LIQUEFACIENS COMPLEX,,Maps to,skos:exactMatch,1,36716295,Serratia liquefaciens complex,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80014,0,MIMIC4,SERRATIA MARCESCENS,,Maps to,skos:exactMatch,1,4140691,Serratia marcescens,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90331,0,MIMIC4,SERRATIA ODORIFERA,,Maps to,skos:exactMatch,1,4016238,Serratia odorifera,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80015,0,MIMIC4,SERRATIA RUBIDAEA,,Maps to,skos:exactMatch,1,4183695,Serratia rubidaea,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80090,0,MIMIC4,SERRATIA SPECIES,,Maps to,skos:exactMatch,1,4170580,Serratia,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,90806,0,MIMIC4,SHEWANELLA ALGAE,,Maps to,skos:exactMatch,1,4034347,Shewanella algae,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80290,0,MIMIC4,SHEWANELLA SPECIES,,Maps to,skos:exactMatch,1,4016009,Shewanella,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,90279,0,MIMIC4,SHIGELLA BOYDII,,Maps to,skos:exactMatch,1,4206312,Shigella boydii,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80021,0,MIMIC4,SHIGELLA FLEXNERI,,Maps to,skos:exactMatch,1,4311807,Shigella flexneri,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90280,0,MIMIC4,SHIGELLA SONNEI,,Maps to,skos:exactMatch,1,4180726,Shigella sonnei,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90766,0,MIMIC4,SLACKIA EXIGUA,,Maps to,skos:exactMatch,1,4200621,Slackia exigua,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90537,0,MIMIC4,SPHINGOBACTERIUM MULTIVORUM,,Maps to,skos:exactMatch,1,4197566,Sphingobacterium multivorum,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90292,0,MIMIC4,SPHINGOMONAS PAUCIMOBILIS,,Maps to,skos:exactMatch,1,4352637,Sphingomonas paucimobilis,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90656,0,MIMIC4,SPHINGOMONAS SPECIES,,Maps to,skos:exactMatch,1,4018817,Sphingomonas,SNOMED,Observation,Polina Talapova,,,semapv:LexicalSimilarityThresholdMatching,,0.0
mimic-microbiology-organism,,Observation,80103,0,MIMIC4,SPOROBOLOMYCES SALMONICOLOR,,Maps to,skos:exactMatch,1,4348452,Sporobolomyces salmonicolor,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,90796,0,MIMIC4,SPOROTHRIX SCHENCKII COMPLEX,,Maps to,skos:exactMatch,1,601651,Sporothrix schenckii complex,SNOMED,Observation,Polina Talapova,,,semapv:LexicalMatching,,0.0
mimic-microbiology-organism,,Observation,80211,0,MIMIC4,STACHYBOTRYS SPP.,,Maps to,skos:exactMatch,1,4265339,Stachybotrys,SNOMED,Observation,Polina Talapova,,,semapv:LevenshteinEditDistance,,0.0
